2438421,290.3169619,37.77953519,12.263899
2437171,290.2071781,37.72854295,12.404523
2569935,290.2224436,37.80782909,13.078662
2437496,290.229616,37.78786663,13.086857
2437965,290.2677781,37.78852772,13.263756
2569204,290.1466236,37.81612266,13.309042
2437340,290.2191458,37.74117389,13.480214
2436884,290.1869121,37.7726554,13.492225
2438139,290.2836273,37.79706742,13.562988
2437267,290.2140544,37.7751523,13.828852
2437816,290.2546707,37.70373979,13.965893
2437444,290.2257702,37.77459945,14.012996
2437507,290.2304463,37.72091226,14.046612
2438051,290.2762372,37.74990632,14.091863
2569891,290.2186358,37.83763554,14.093044
2568916,290.0981139,37.85636456,14.095148
2569360,290.1639391,37.80135244,14.107616
2436417,290.1452462,37.7749822,14.117395
2436944,290.1916749,37.79860104,14.121941
2437804,290.2535987,37.75941316,14.12467
2436543,290.1578603,37.74697204,14.130014
2570214,290.2521972,37.8385684,14.131466
2569488,290.1780405,37.85206738,14.140241
2436682,290.1702044,37.77268559,14.14895
2436732,290.1749034,37.79838295,14.15307
2437353,290.2203406,37.75921058,14.155798
2437805,290.2535935,37.77768223,14.163895
2437164,290.2069148,37.73550091,14.169688
2437040,290.1985754,37.79230019,14.173503
2569945,290.2236929,37.83991719,14.183697
2569055,290.1252389,37.83865791,14.191896
2437987,290.2697321,37.76561415,14.193161
2436750,290.1761774,37.76525057,14.203129
2437698,290.2447809,37.72030251,14.204937
2297384,290.1898795,37.66413738,14.21859
2436814,290.1815227,37.78387029,14.222576
2437564,290.2345791,37.74263261,14.240756
2437589,290.236323,37.71874415,14.260796
2437901,290.2620757,37.76773481,14.263542
2438100,290.2799784,37.74298196,14.294752
2436332,290.1361144,37.77284504,14.308193
2707716,290.1904117,37.90985396,14.371774
2437103,290.2030598,37.78675421,14.393325
2436608,290.1634489,37.74370687,14.460046
2436900,290.1882297,37.74277584,14.469813
2436824,290.1820077,37.77824835,14.492466
2435987,290.082225,37.78194172,14.542933
2436458,290.1493997,37.78113988,14.547143
2437539,290.2325537,37.70853858,14.560417
2436097,290.1019556,37.77054968,14.649219
2437240,290.2117667,37.72479899,14.661632
2437402,290.2232668,37.78856877,14.673421
2570518,290.2919558,37.83357232,14.697283
2436334,290.1364514,37.70061351,14.754141
2570281,290.2604852,37.89100288,14.797906
2569618,290.192701,37.81960176,14.810889
2436209,290.1195836,37.7213826,14.816519
2437327,290.2187754,37.76788078,14.866012
2436540,290.1576594,37.75695691,14.87081
2437270,290.2143381,37.77802331,14.895682
2438333,290.304177,37.7168106,14.914701
2438470,290.3229938,37.79045258,14.916139
2437762,290.2497732,37.76758051,14.936131
2437317,290.2181315,37.76407087,14.945349
2436421,290.1457345,37.76454143,14.950779
2438038,290.2748066,37.79938306,14.955376
2437488,290.2291488,37.76140195,14.9624405
2570384,290.2752052,37.86806746,14.9708185
2570094,290.240459,37.81700677,15.01271
2438140,290.2838162,37.75893257,15.014001
2569390,290.1669627,37.85144991,15.021004
2570172,290.2482885,37.8030034,15.089141
2437653,290.2410497,37.78520628,15.1058
2436688,290.1709438,37.71738789,15.1086445
2570575,290.2985188,37.846757,15.155014
2437972,290.2684206,37.76940353,15.167412
2437781,290.2518343,37.78780751,15.225216
2437976,290.2689724,37.78151149,15.256541
2437957,290.2674078,37.77296405,15.268173
2437325,290.2184807,37.7875691,15.302256
2436818,290.181764,37.73490951,15.330934
2570244,290.2560485,37.80144062,15.384221
2437933,290.2644746,37.77710999,15.405842
2436593,290.1618343,37.74297047,15.416742
2570596,290.3028024,37.83019937,15.422099
2438675,290.3532785,37.78833786,15.457673
2569605,290.1915872,37.84668745,15.459092
2436981,290.1947738,37.73689785,15.468064
2438249,290.2946039,37.75872814,15.589576
2436676,290.169714,37.79117331,15.603034
2437281,290.2146253,37.76285202,15.648378
2436935,290.1905462,37.74064309,15.660107
2569527,290.1831663,37.8667215,15.665254
2438151,290.2850745,37.74861585,15.67898
2437930,290.2642963,37.78776029,15.688621
2437897,290.2618162,37.78719713,15.6890335
2437948,290.2663467,37.76722357,15.695906
2569240,290.1516155,37.85325172,15.697307
2438721,290.3592941,37.77439596,15.739787
2437394,290.2228349,37.72592096,15.752701
